ID,Brood Modification Strategy,Worker Modification Strategy,MarNrMatings,PopSize,Queen's initial energy,Queen's initial speed,Speed reduction factor,Energy reduction amount,Probability to mate drone threshold,Fitness values,Number of iterations,Duration,kCal,Carbohydrates,Proteins,Fats,VitA,VitB,VitC,VitD,Calcium,Iron,Sodium,Breakfast,Lunch,Dinner,Snack1,Snack2,Cost,Delivery time
20150613_155521,Simple Crossover,[Hill Climbing; Simulated Annealing; Simple tabu search],15,20,100,100,0.9,5.0,0.05,0.9244760870933533,32,641,2685.37,275.1667,117.14055,131.4172,1238.6547,2.2836661,99.05211,4.23698,452.214,15.330759,2970.1045,MenuId: 39 Starter: -no starter MainCourse: 3078 - Aromatic Green Casserole  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 17.0 DeliveryTime(min): 66,MenuId: 27427 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 17.0 DeliveryTime(min): 22,MenuId: 36721 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 1000 - Lemon bars  Cost: 15.0 DeliveryTime(min): 28,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,71.0,47.4
20150613_155522,Simple Crossover,[Hill Climbing; Simulated Annealing; Simple tabu search],15,20,100,100,0.9,5.0,0.05,0.9217174053192139,32,421,2502.258,267.525,109.5364,115.376434,1070.992,2.43432,84.736824,1.8564698,435.96805,14.13344,2998.9636,MenuId: 49 Starter: -no starter MainCourse: 3089 - Arroz Bianco  Desert: 1011 - Cinnamon roll  Cost: 21.0 DeliveryTime(min): 42,MenuId: 27177 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 3022 - Arancia Genovese  Cost: 18.0 DeliveryTime(min): 67,MenuId: 36479 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3057 - Armenian Rice Pilaf  Desert: 5014 - Amish Sugar Cookies  Cost: 10.0 DeliveryTime(min): 23,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,71.0,50.6
20150613_164852,Simple Crossover,[Hill Climbing; Simulated Annealing; Simple tabu search],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,33,0.9115064740180969,0.9281901717185974,0.9183321356773376,161,481,291.4,2359.0012,209.50826,123.23899,120.86516,1042.4427,2.5069547,84.67194,3.3106568,372.07443,15.18894,2497.7786,MenuId: 39 Starter: -no starter MainCourse: 3078 - Aromatic Green Casserole  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 21.0 DeliveryTime(min): 68,MenuId: 27189 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 5014 - Amish Sugar Cookies  Cost: 11.0 DeliveryTime(min): 20,MenuId: 36301 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3028 - Argentine Corn Chicken  Desert: 1000 - Lemon bars  Cost: 20.0 DeliveryTime(min): 21,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,74.0,46.0
20150613_164900,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,56,0.9008964896202087,0.9228460788726807,0.9138210833072662,95,345,213.3,2517.2446,225.97531,127.997665,128.528,976.8155,2.3722916,80.35567,2.172103,590.12573,18.88924,2490.3281,MenuId: 53 Starter: -no starter MainCourse: 3090 - Arroz Caliente  Desert: 1011 - Cinnamon roll  Cost: 20.0 DeliveryTime(min): 55,MenuId: 30767 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 3005 - Apricot Pear Tart  Cost: 10.0 DeliveryTime(min): 50,MenuId: 36251 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3020 - Arabian Stew  Desert: 1000 - Lemon bars  Cost: 10.0 DeliveryTime(min): 35,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,62.0,52.2
20150613_164903,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,45,0.9096741676330566,0.9262294173240662,0.9184259712696076,151,323,204.7,3053.224,317.87366,155.1327,135.2283,1170.7032,2.7673585,105.40951,4.78544,622.2791,24.177639,2954.6094,MenuId: 84 Starter: -no starter MainCourse: 3108 - Artichoke and Cherry Tomato Tarts  Desert: 3042 - Arkansas German Baked Pancake  Cost: 20.0 DeliveryTime(min): 27,MenuId: 28337 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1270 - Lamb Grill with 1132 - Rice Pilaf with Mushrooms Desert: 3005 - Apricot Pear Tart  Cost: 19.0 DeliveryTime(min): 34,MenuId: 36722 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 1007 - Chocolate Fudge  Cost: 13.0 DeliveryTime(min): 33,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37379 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 60,74.0,50.6
20150613_165049,Simple Crossover,[],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,79,0.8471029996871948,0.9033243060112,0.8720626533031464,28,182,99.9,4462.125,389.68723,206.26277,236.80127,897.5639,4.164296,107.888535,4.491365,850.2031,27.220718,11271.396,MenuId: 24 Starter: -no starter MainCourse: 3049 - Armenian Sandwich  Desert: 3042 - Arkansas German Baked Pancake  Cost: 10.0 DeliveryTime(min): 88,MenuId: 28112 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1127 - Garlic Chicken with 5003 - A Dilly-Of-An-Onion Bread Desert: 3052 - Armenian Nutmeg Cake  Cost: 24.0 DeliveryTime(min): 22,MenuId: 36295 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3027 - Ardshane House Irish Stew  Desert: 1254 - Beef Stroganoff  Cost: 12.0 DeliveryTime(min): 31,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37382 Starter: -no starter MainCourse: 5010 - Amaranth; Fig and Arugula Salad W/sesame Dres  Desert: - no desert  Cost: 27.0 DeliveryTime(min): 30,83.0,54.0
20150613_165113,Simple Crossover,[Hill Climbing; Simulated Annealing; Simple tabu search],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,34,0.9098618030548096,0.9268071055412292,0.919293361902237,160,447,269.6,3366.3433,405.20465,172.88498,118.626976,1094.5763,3.7387872,95.19998,7.423171,938.3623,26.92314,3463.8027,MenuId: 3 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 25.0 DeliveryTime(min): 24,MenuId: 24645 Starter: 3064 - Arnaud's Sweet Potato and Andouille Soup  MainCourse: 1269 - Herbed Pork Cutlets with 5003 - A Dilly-Of-An-Onion Bread Desert: 3001 - Apricot Nut Muffins  Cost: 16.0 DeliveryTime(min): 26,MenuId: 36896 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3103 - Arroz De Sabato  Desert: 5011 - Amaretto Apples with Meringue  Cost: 11.0 DeliveryTime(min): 20,MenuId: 37379 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 60,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,74.0,45.8
20150613_165121,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,34,0.8973659873008728,0.9233102202415466,0.9139926970005036,97,221,157.2,2479.2432,275.0059,106.793816,112.07947,1312.6423,2.367676,91.76535,3.1399877,370.6878,13.138012,2561.916,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 29.0 DeliveryTime(min): 35,MenuId: 26394 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3056 - Armenian Rice  Desert: 3016 - Apricot Torte  Cost: 11.0 DeliveryTime(min): 23,MenuId: 36497 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3059 - Armenian Style Zucchini  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 10.0 DeliveryTime(min): 26,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,72.0,41.0
20150613_165124,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,94,0.9061984419822693,0.9290896058082581,0.9154747068881989,100,374,217.4,3151.9116,295.0181,199.35608,137.15092,1153.528,2.664416,87.70587,5.3636036,809.442,37.04778,2867.0444,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 18.0 DeliveryTime(min): 45,MenuId: 30285 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 3068 - Arni Lemonato  Desert: 3001 - Apricot Nut Muffins  Cost: 18.0 DeliveryTime(min): 40,MenuId: 36652 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3077 - Aromatic Duck  Desert: 1007 - Chocolate Fudge  Cost: 11.0 DeliveryTime(min): 20,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37379 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 60,69.0,52.8
20150613_165126,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,55,0.9069698452949524,0.924297034740448,0.9188437461853027,122,275,208.1,2389.8706,257.60684,100.80645,112.82168,1291.3589,1.9872487,93.9187,2.6133678,454.40097,16.299469,2776.502,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 16.0 DeliveryTime(min): 35,MenuId: 26707 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3068 - Arni Lemonato  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 16.0 DeliveryTime(min): 26,MenuId: 36802 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 1007 - Chocolate Fudge  Cost: 17.0 DeliveryTime(min): 73,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,71.0,51.0
20150613_165131,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,40,0.9086750149726868,0.9233854413032532,0.917646735906601,148,334,250.2,3073.5137,297.7637,203.39287,122.533485,1224.0853,2.6121254,82.17219,7.1314654,747.8979,36.935104,3691.6157,MenuId: 2 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 3013 - Apricot Sour Cream Pie  Cost: 22.0 DeliveryTime(min): 47,MenuId: 30481 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 3074 - Aromatic and Crispy Duck  Desert: 3051 - Armenian In-Law Dessert  Cost: 14.0 DeliveryTime(min): 23,MenuId: 36562 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 1007 - Chocolate Fudge  Cost: 13.0 DeliveryTime(min): 64,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,71.0,51.0
20150613_165133,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,79,0.905243992805481,0.9266396164894104,0.9148295938968658,164,391,214.4,1904.472,193.86954,102.08559,85.770134,1210.797,2.1721268,80.78384,3.2267697,391.49722,13.467194,2818.103,MenuId: 75 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 15.0 DeliveryTime(min): 29,MenuId: 27414 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 3016 - Apricot Torte  Cost: 21.0 DeliveryTime(min): 69,MenuId: 36469 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3056 - Armenian Rice  Desert: 5014 - Amish Sugar Cookies  Cost: 11.0 DeliveryTime(min): 46,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,69.0,53.0
20150613_165140,Simple Crossover,[Simple tabu search],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,66,0.9142193794250488,0.9291691780090332,0.9192293167114258,232,501,341.0,2401.603,248.38057,104.50696,109.936295,1197.8568,2.1073174,87.5626,3.1964679,546.2721,13.928169,2915.3318,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 29.0 DeliveryTime(min): 35,MenuId: 28167 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1269 - Herbed Pork Cutlets with 1131 - Rice Pilaf Desert: 3022 - Arancia Genovese  Cost: 12.0 DeliveryTime(min): 23,MenuId: 36806 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 5011 - Amaretto Apples with Meringue  Cost: 10.0 DeliveryTime(min): 47,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,73.0,45.2
20150613_165147,Simple Crossover,[Simple tabu search],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,53,0.9159385561943054,0.926997184753418,0.9222582161426545,325,1071,589.0,2130.0725,227.63376,98.197075,98.608055,1251.8657,2.0206497,93.619064,2.5188348,384.2438,13.131435,2868.9524,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 16.0 DeliveryTime(min): 35,MenuId: 27429 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 5014 - Amish Sugar Cookies  Cost: 18.0 DeliveryTime(min): 25,MenuId: 36567 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 16.0 DeliveryTime(min): 74,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,72.0,51.0
20150613_165156,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,76,0.9025163054466248,0.9266419410705566,0.9126405239105224,206,568,387.6,2268.3313,243.82797,104.391945,103.713005,1248.7446,2.1042824,70.80461,3.1997778,460.9733,14.825718,3300.1614,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 16.0 DeliveryTime(min): 35,MenuId: 28251 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1269 - Herbed Pork Cutlets with 5003 - A Dilly-Of-An-Onion Bread Desert: 3010 - Apricot Salad  Cost: 13.0 DeliveryTime(min): 58,MenuId: 36801 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 1000 - Lemon bars  Cost: 11.0 DeliveryTime(min): 28,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,62.0,48.4
20150613_165200,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,41,0.901885986328125,0.926636815071106,0.9135600984096527,185,448,298.9,2173.5327,241.60577,113.691696,88.3836,955.7607,1.9984848,109.20585,1.614343,399.3837,14.132154,3004.41,MenuId: 6 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 3013 - Apricot Sour Cream Pie  Cost: 16.0 DeliveryTime(min): 56,MenuId: 25434 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1041 - Lasagna  Desert: 3016 - Apricot Torte  Cost: 10.0 DeliveryTime(min): 22,MenuId: 36730 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 5016 - Amor Frio (Cold Love) - Wheat-Free Recipe  Cost: 16.0 DeliveryTime(min): 24,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,64.0,44.6
20150613_165205,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,59,0.910279393196106,0.9263885021209717,0.9157117664813995,205,632,412.7,3132.394,356.53415,141.79665,137.06862,1288.9644,2.9725494,106.41298,5.3219066,834.36194,22.867353,3243.6787,MenuId: 83 Starter: -no starter MainCourse: 3108 - Artichoke and Cherry Tomato Tarts  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 15.0 DeliveryTime(min): 34,MenuId: 28155 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1269 - Herbed Pork Cutlets with 1131 - Rice Pilaf Desert: 3001 - Apricot Nut Muffins  Cost: 22.0 DeliveryTime(min): 29,MenuId: 36809 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 5014 - Amish Sugar Cookies  Cost: 10.0 DeliveryTime(min): 37,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,69.0,44.2
20150613_170855,Simple Crossover,[Hill Climbing; Simulated Annealing; Simple tabu search],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,37,0.9138522744178772,0.928436279296875,0.9205025911331177,138,453,270.5,2445.7166,260.06915,125.710396,107.799355,1131.5632,2.5924878,82.73483,4.23499,414.50067,15.984411,3067.2388,MenuId: 38 Starter: -no starter MainCourse: 3078 - Aromatic Green Casserole  Desert: 3013 - Apricot Sour Cream Pie  Cost: 14.0 DeliveryTime(min): 84,MenuId: 26700 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3068 - Arni Lemonato  Desert: 3042 - Arkansas German Baked Pancake  Cost: 11.0 DeliveryTime(min): 21,MenuId: 36301 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3028 - Argentine Corn Chicken  Desert: 1000 - Lemon bars  Cost: 20.0 DeliveryTime(min): 21,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,67.0,49.4
20150613_170901,Simple Crossover,[Hill Climbing],15,20,100,100,0.9,5.0,0.05,10,0.001,0.7,1.0E-4,10,10,10,53,0.9046635627746582,0.9229917526245117,0.9123248279094696,87,200,141.8,2500.6772,258.18008,120.45691,115.591255,1118.336,2.317029,83.688805,3.241753,502.1348,20.43454,3009.6304,MenuId: 23 Starter: -no starter MainCourse: 3049 - Armenian Sandwich  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 24.0 DeliveryTime(min): 26,MenuId: 25434 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1041 - Lasagna  Desert: 3016 - Apricot Torte  Cost: 12.0 DeliveryTime(min): 60,MenuId: 36872 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3101 - Arroz De Huaca  Desert: 1007 - Chocolate Fudge  Cost: 12.0 DeliveryTime(min): 43,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,70.0,50.0
20150617_082943,Version4,15,5000,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.819324791431427,0.8202664852142334,0.8198157906532287,9683,12610,10500.5,2049.5273,213.10718,81.18558,103.676994,1066.4163,2.0059593,89.68899,1.8473681,318.20657,11.106243,2045.6576,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 29.0 DeliveryTime(min): 35,MenuId: 8991 Starter: 3039 - Ark Soup  MainCourse: 3078 - Aromatic Green Casserole  Desert: 3010 - Apricot Salad  Cost: 14.0 DeliveryTime(min): 24,MenuId: 36561 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 1000 - Lemon bars  Cost: 13.0 DeliveryTime(min): 29,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,78.0,41.8
20150617_111329,Version4,15,500,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.8019456267356873,0.8145872354507446,0.8092535555362701,1039,1387,1128.9,2215.274,205.59915,92.494225,114.55795,1176.4489,2.1156023,97.26603,2.8255088,396.79926,12.623692,2212.3767,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 16.0 DeliveryTime(min): 35,MenuId: 23103 Starter: 3064 - Arnaud's Sweet Potato and Andouille Soup  MainCourse: 3068 - Arni Lemonato  Desert: 3063 - Arnaud's Creme Brulee  Cost: 20.0 DeliveryTime(min): 21,MenuId: 36566 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 5011 - Amaretto Apples with Meringue  Cost: 17.0 DeliveryTime(min): 30,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,75.0,41.4
20150617_111341,Version4,15,500,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.8069897890090942,0.8158808350563049,0.8093579173088074,1026,1092,1051.9,1935.4678,200.49234,88.407875,86.89036,961.31494,2.0333197,98.26897,1.723009,332.48984,11.879038,2283.6921,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 16.0 DeliveryTime(min): 35,MenuId: 23106 Starter: 3064 - Arnaud's Sweet Potato and Andouille Soup  MainCourse: 3068 - Arni Lemonato  Desert: 5011 - Amaretto Apples with Meringue  Cost: 20.0 DeliveryTime(min): 27,MenuId: 36561 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 1000 - Lemon bars  Cost: 13.0 DeliveryTime(min): 29,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,71.0,42.4
